file_path,start_time,end_time,query,similarity_score,source_film
output/explosion/Telohranitel_zheni_killera_2021_720_03161_03166.mp4,3161.101101101101,3166.101101101101,explosion,0.285400390625,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_06550_06555.mp4,6550.031698365032,6555.031698365032,explosion,0.284912109375,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04615_04620.mp4,4615.993493493494,4620.993493493494,explosion,0.281982421875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_00648_00653.mp4,648.7345679012346,653.7345679012346,explosion,0.280517578125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Telohranitel_zheni_killera_2021_720_00983_00988.mp4,983.3608608608608,988.3608608608608,explosion,0.2802734375,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_00561_00566.mp4,561.2721054387721,566.2721054387721,explosion,0.279296875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_02452_02457.mp4,2452.9479479479483,2457.9479479479483,explosion,0.27880859375,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_01422_01427.mp4,1422.208875542209,1427.208875542209,explosion,0.2783203125,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_00300_00305.mp4,300.573907240574,305.573907240574,explosion,0.277587890625,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Glavniy_geroy_2021_640_01710_01715.mp4,1710.2886219552886,1715.2886219552886,explosion,0.27734375,Glavniy_geroy_2021_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04996_05001.mp4,4996.26960293627,5001.26960293627,explosion,0.27734375,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_05008_05013.mp4,5008.344177510844,5013.344177510844,explosion,0.27734375,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_03625_03630.mp4,3625.815815815816,3630.815815815816,explosion,0.276611328125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_02470_02475.mp4,2470.89005672339,2475.89005672339,explosion,0.2763671875,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04810_04815.mp4,4810.72989656323,4815.72989656323,explosion,0.2744140625,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Glavniy_geroy_2021_640_06380_06385.mp4,6380.382882882883,6385.382882882883,explosion,0.273681640625,Glavniy_geroy_2021_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_02569_02574.mp4,2569.884884884885,2574.884884884885,explosion,0.273193359375,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04972_04977.mp4,4972.183016349683,4977.183016349683,explosion,0.27294921875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Telohranitel_zheni_killera_2021_720_05617_05622.mp4,5617.015348682015,5622.015348682015,explosion,0.27294921875,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04940_04945.mp4,4940.588922255589,4945.588922255589,explosion,0.272216796875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_04221_04226.mp4,4221.513179846514,4226.513179846514,explosion,0.272216796875,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04850_04855.mp4,4850.373707040374,4855.373707040374,explosion,0.271728515625,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_00642_00647.mp4,642.0820820820821,647.0820820820821,explosion,0.271240234375,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_00111_00116.mp4,111.986986986987,116.986986986987,explosion,0.27099609375,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_05897_05902.mp4,5897.691858525192,5902.691858525192,explosion,0.27099609375,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_03225_03230.mp4,3225.811644978312,3230.811644978312,explosion,0.270751953125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_04339_04344.mp4,4339.362696029363,4344.362696029363,explosion,0.2705078125,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_06245_06250.mp4,6245.643977310644,6250.643977310644,explosion,0.2705078125,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Telohranitel_zheni_killera_2021_720_05252_05257.mp4,5252.338171504838,5257.338171504838,explosion,0.270263671875,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Glavniy_geroy_2021_640_01171_01176.mp4,1171.8618618618618,1176.8618618618618,explosion,0.27001953125,Glavniy_geroy_2021_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_02047_02052.mp4,2047.5083416750083,2052.5083416750085,explosion,0.27001953125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_06117_06122.mp4,6117.307307307307,6122.307307307307,explosion,0.27001953125,Nepobedimiy_master_mecha_2025_640.mp4
output/flood/Nepobedimiy_master_mecha_2025_640_02608_02613.mp4,2608.0480480480483,2613.0480480480483,flood,0.279052734375,Nepobedimiy_master_mecha_2025_640.mp4
output/flood/Nepobedimiy_master_mecha_2025_640_02200_02205.mp4,2200.1401401401404,2205.1401401401404,flood,0.27294921875,Nepobedimiy_master_mecha_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_03923_03928.mp4,3923.050550550551,3928.050550550551,fight,0.31201171875,Karate_pacan_Legendy_2025_640.mp4
output/fight/film_03996_04001.mp4,3996.081915248582,4001.081915248582,fight,0.287841796875,film.mp4
output/fight/Nepobedimiy_master_mecha_2025_640_06117_06122.mp4,6117.307307307307,6122.307307307307,fight,0.284423828125,Nepobedimiy_master_mecha_2025_640.mp4
output/fight/Tenet.2020.IMAX.BDRip.1.46Gb.MegaPeer_02825_02830.mp4,2825.8717292,2830.8717292,fight,0.28173828125,Tenet.2020.IMAX.BDRip.1.46Gb.MegaPeer.avi
output/fight/Karate_pacan_Legendy_2025_640_04100_04105.mp4,4100.686519853187,4105.686519853187,fight,0.281005859375,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_04090_04095.mp4,4090.632298965632,4095.632298965632,fight,0.2802734375,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_03990_03995.mp4,3990.3053053053054,3995.3053053053054,fight,0.27978515625,Karate_pacan_Legendy_2025_640.mp4
output/fight/Nepobedimiy_master_mecha_2025_640_02343_02348.mp4,2343.6795128461795,2348.6795128461795,fight,0.276611328125,Nepobedimiy_master_mecha_2025_640.mp4
output/fight/film_03979_03984.mp4,3979.106606606607,3984.106606606607,fight,0.276611328125,film.mp4
output/fight/Karate_pacan_Legendy_2025_640_04639_04644.mp4,4639.788121454788,4644.788121454788,fight,0.276123046875,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_02799_02804.mp4,2799.8023023023025,2804.8023023023025,fight,0.27490234375,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_02793_02798.mp4,2793.754587921255,2798.754587921255,fight,0.274658203125,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_03937_03942.mp4,3937.7527527527527,3942.7527527527527,fight,0.274658203125,Karate_pacan_Legendy_2025_640.mp4
output/fight/film_03265_03270.mp4,3265.100934267601,3270.100934267601,fight,0.272705078125,film.mp4
output/fight/film_03482_03487.mp4,3482.380714047381,3487.380714047381,fight,0.272705078125,film.mp4
output/fight/film_05185_05190.mp4,5185.020854187521,5190.020854187521,fight,0.272705078125,film.mp4
output/fight/film_04902_04907.mp4,4902.112946279613,4907.112946279613,fight,0.2724609375,film.mp4
output/fight/film_05778_05783.mp4,5778.25992659326,5783.25992659326,fight,0.2724609375,film.mp4
output/fight/Karate_pacan_Legendy_2025_640_01958_01963.mp4,1958.958958958959,1963.958958958959,fight,0.272216796875,Karate_pacan_Legendy_2025_640.mp4
output/fight/film_02591_02596.mp4,2591.969469469469,2596.969469469469,fight,0.271728515625,film.mp4
output/fight/Karate_pacan_Legendy_2025_640_02181_02186.mp4,2181.5173506840174,2186.5173506840174,fight,0.271728515625,Karate_pacan_Legendy_2025_640.mp4
output/fight/Nepobedimiy_master_mecha_2025_640_06110_06115.mp4,6110.3003003003005,6115.3003003003005,fight,0.27099609375,Nepobedimiy_master_mecha_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_02824_02829.mp4,2824.4102435769105,2829.4102435769105,fight,0.270751953125,Karate_pacan_Legendy_2025_640.mp4
output/fight/Karate_pacan_Legendy_2025_640_04963_04968.mp4,4963.945612278946,4968.945612278946,fight,0.27001953125,Karate_pacan_Legendy_2025_640.mp4
output/explosion/Tenet.2020.IMAX.BDRip.1.46Gb.MegaPeer_00393_00398.mp4,393.3936288,398.3936288,explosion,0.288818359375,Tenet.2020.IMAX.BDRip.1.46Gb.MegaPeer.avi
output/explosion/Nepobedimiy_master_mecha_2025_640_00216_00221.mp4,216.11444778111445,221.11444778111445,explosion,0.28857421875,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04863_04868.mp4,4863.741241241241,4868.741241241241,explosion,0.286376953125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Telohranitel_zheni_killera_2021_720_03161_03166.mp4,3161.101101101101,3166.101101101101,explosion,0.285400390625,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Nepobedimiy_master_mecha_2025_640_06550_06555.mp4,6550.031698365032,6555.031698365032,explosion,0.284912109375,Nepobedimiy_master_mecha_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_04615_04620.mp4,4615.993493493494,4620.993493493494,explosion,0.281982421875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_00648_00653.mp4,648.7345679012346,653.7345679012346,explosion,0.280517578125,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Telohranitel_zheni_killera_2021_720_00983_00988.mp4,983.3608608608608,988.3608608608608,explosion,0.2802734375,Telohranitel_zheni_killera_2021_720.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_00561_00566.mp4,561.2721054387721,566.2721054387721,explosion,0.279296875,Keypop_ohotnicy_na_demonov_2025_640.mp4
output/explosion/Keypop_ohotnicy_na_demonov_2025_640_02452_02457.mp4,2452.9479479479483,2457.9479479479483,explosion,0.27880859375,Keypop_ohotnicy_na_demonov_2025_640.mp4
